0,0,2.873859167098999,0.49566650390625
0,0,1.699629783630371,0.5235633850097656
0,0,1.6845061779022217,0.5442733764648438
0,0,1.7254581451416016,0.564727783203125
1,0,1.8592543601989746,0.6502418518066406
1,0,1.8085150718688965,0.6666030883789062
1,0,1.8604960441589355,0.6799468994140625
1,0,1.8646841049194336,0.69329833984375
2,0,2.061448097229004,0.7752761840820312
2,0,2.0145018100738525,0.7874336242675781
2,0,2.0233232975006104,0.8012809753417969
2,0,2.0375266075134277,0.8123321533203125
3,0,2.353206157684326,0.912628173828125
3,0,2.236748456954956,0.9229354858398438
3,0,2.2576868534088135,0.9360237121582031
3,0,2.265625238418579,0.9460678100585938
4,0,2.6510114669799805,1.0361709594726562
4,0,2.4952824115753174,1.0444793701171875
4,0,2.5206098556518555,1.0542945861816406
4,0,2.593855857849121,1.0673866271972656
5,0,3.0143725872039795,1.1648826599121094
5,0,2.797544479370117,1.1701622009277344
5,0,2.83870005607605,1.1787147521972656
5,0,2.8584609031677246,1.1853446960449219
6,0,3.361539125442505,1.3094673156738281
6,0,3.1903233528137207,1.3141098022460938
6,0,3.2383391857147217,1.322662353515625
6,0,3.263916254043579,1.3314666748046875
7,0,3.7686221599578857,1.4360580444335938
7,0,3.549487590789795,1.4441146850585938
7,0,3.551284074783325,1.4488906860351562
7,0,3.610588788986206,1.4544219970703125
8,0,4.285326957702637,1.5893402099609375
8,0,3.965827703475952,1.5946235656738281
8,0,4.037283897399902,1.6032295227050781
8,0,4.042183876037598,1.6115379333496094
9,0,4.7805726528167725,1.7244949340820312
9,0,4.365269660949707,1.729278564453125
9,0,4.4095189571380615,1.737579345703125
9,0,4.4126036167144775,1.74285888671875
